"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,6,27,17,"standard"
0,0,0,35,32,26,"standard"
122,116,0,1000,1000,54,"standard"
0,0,0,261,5,291,"standard"
0,0,0,3,4,29,"standard"
0,0,0,188,186,54,"standard"
0,0,0,13,40,11,"standard"
0,0,0,4,5,16,"standard"
0,0,0,3,3,6,"standard"
0,0,0,349,348,336,"standard"
0,0,0,12,17,4,"standard"
0,0,0,452,454,468,"standard"
0,0,0,913,946,424,"standard"
0,0,0,6,4,4,"standard"
0,0,0,28,6,7,"standard"
0,0,0,47,63,59,"standard"
0,0,0,8,2,8,"standard"
0,0,0,13,15,14,"standard"
0,0,0,55,35,56,"standard"
0,0,0,53,2,4,"standard"
0,0,0,147,50,173,"standard"
0,0,0,24,24,18,"standard"
0,0,0,3,7,9,"standard"
0,0,0,54,52,55,"standard"
93,86,0,1000,1000,102,"standard"
0,0,0,3,75,120,"standard"
0,0,0,436,428,6,"standard"
336,0,219,1000,3,1000,"standard"
0,0,0,13,19,13,"standard"
0,104,69,15,1000,1000,"standard"
311,120,0,1000,1000,14,"standard"
0,0,0,172,252,177,"standard"
0,0,0,10,5,3,"standard"
0,0,0,136,136,131,"standard"
0,0,0,14,13,5,"standard"
0,0,0,11,5,11,"standard"
0,0,0,16,16,31,"standard"
0,0,0,20,9,9,"standard"
0,0,0,89,103,59,"standard"
0,0,0,20,17,19,"standard"
0,0,0,11,14,11,"standard"
0,0,0,87,36,81,"standard"
0,0,0,151,155,127,"standard"
0,0,0,59,61,203,"standard"
0,0,0,6,386,4,"standard"
0,0,0,24,25,29,"standard"
0,0,0,35,16,31,"standard"
0,0,0,474,30,30,"standard"
0,0,0,79,778,777,"standard"
0,0,0,446,441,20,"standard"
0,0,0,10,3,74,"standard"
75,436,0,1000,1000,12,"standard"
421,0,171,1000,610,1000,"standard"
0,0,0,327,313,323,"standard"
0,0,0,197,10,181,"standard"
0,0,0,19,24,19,"standard"
0,0,0,35,64,66,"standard"
0,0,0,64,64,22,"standard"
220,0,113,1000,8,1000,"standard"
0,0,0,15,12,12,"standard"
226,304,0,1000,1000,753,"standard"
0,0,0,16,9,3,"standard"
0,0,0,7,8,26,"standard"
0,0,0,40,6,42,"standard"
0,0,0,392,234,234,"standard"
0,0,0,18,18,18,"standard"
0,0,0,20,20,24,"standard"
64,0,85,1000,510,1000,"standard"
0,0,0,158,25,374,"standard"
0,0,0,376,14,382,"standard"
0,0,0,2,41,39,"standard"
0,0,0,2,2,2,"standard"
0,0,0,577,8,8,"standard"
0,0,0,4,9,5,"standard"
0,0,0,107,155,156,"standard"
0,0,0,137,154,224,"standard"
0,0,0,157,158,12,"standard"
0,0,0,343,6,7,"standard"
0,0,0,60,60,62,"standard"
0,0,0,6,28,21,"standard"
0,0,0,24,67,16,"standard"
0,0,0,217,197,71,"standard"
0,0,0,104,89,88,"standard"
0,0,0,19,579,2,"standard"
83,0,193,1000,18,1000,"standard"
0,0,0,589,314,588,"standard"
0,0,0,27,19,26,"standard"
0,0,0,47,44,10,"standard"
0,0,0,38,49,80,"standard"
0,0,0,30,31,20,"standard"
533,405,131,1000,1000,1000,"standard"
0,0,0,17,17,15,"standard"
0,0,0,35,21,5,"standard"
0,0,0,2,6,6,"standard"
0,0,0,3,2,2,"standard"
0,0,0,19,20,28,"standard"
0,0,0,3,748,743,"standard"
0,0,0,7,269,253,"standard"
373,437,134,1000,1000,1000,"standard"
0,0,0,25,10,27,"standard"
0,0,0,689,689,332,"standard"
0,0,0,6,24,24,"standard"
0,0,0,4,69,81,"standard"
0,0,0,6,6,4,"standard"
0,0,0,223,221,33,"standard"
0,0,143,422,897,1000,"standard"
0,0,0,2,185,185,"standard"
126,111,244,1000,1000,1000,"standard"
0,0,0,10,12,11,"standard"
0,0,0,333,341,87,"standard"
0,0,0,6,11,6,"standard"
0,0,0,8,10,21,"standard"
0,0,0,10,12,10,"standard"
0,0,0,12,15,13,"standard"
0,0,0,129,215,126,"standard"
0,0,0,5,2,34,"standard"
0,0,0,70,72,67,"standard"
0,0,0,7,4,2,"standard"
0,0,0,4,5,5,"standard"
0,0,0,171,175,9,"standard"
0,0,0,146,146,82,"standard"
0,0,0,2,30,13,"standard"
0,0,0,20,5,8,"standard"
0,0,0,2,79,85,"standard"
0,0,0,5,2,4,"standard"
0,0,0,52,17,103,"standard"
0,0,0,6,26,18,"standard"
0,0,0,10,53,46,"standard"
0,0,0,6,6,4,"standard"
68,0,117,1000,65,1000,"standard"
0,0,0,6,4,3,"standard"
0,0,0,8,3,13,"standard"
0,0,0,2,131,3,"standard"
0,0,0,611,608,615,"standard"
0,0,0,2,29,7,"standard"
0,0,0,2,290,294,"standard"
0,0,0,972,377,978,"standard"
0,0,0,3,3,3,"standard"
0,0,0,3,2,10,"standard"
0,0,0,623,922,135,"standard"
455,172,0,1000,1000,193,"standard"
0,0,0,7,7,6,"standard"
0,0,0,3,14,11,"standard"
0,0,0,2,26,21,"standard"
0,0,0,12,6,8,"standard"
0,0,0,118,10,117,"standard"
0,0,0,65,529,531,"standard"
0,0,0,21,795,19,"standard"
0,0,0,426,210,427,"standard"
0,0,0,986,62,92,"standard"
74,0,226,1000,130,1000,"standard"
272,0,386,1000,5,1000,"standard"
0,0,0,6,5,6,"standard"
0,380,87,2,1000,1000,"standard"
0,0,0,211,74,186,"standard"
0,0,0,2,14,41,"standard"
0,0,0,231,230,81,"standard"
0,0,0,57,59,48,"standard"
0,0,0,25,3,47,"standard"
0,0,0,129,176,128,"standard"
0,0,0,363,5,5,"standard"
0,0,0,5,10,228,"standard"
0,0,0,18,14,8,"standard"
0,0,0,684,600,682,"standard"
0,0,0,24,5,22,"standard"
0,0,0,7,347,354,"standard"
0,0,0,6,393,373,"standard"
0,0,0,97,97,96,"standard"
0,0,0,655,23,657,"standard"
0,0,0,14,2,3,"standard"
0,0,0,187,483,2,"standard"
0,0,0,759,752,4,"standard"
0,0,0,53,42,58,"standard"
0,0,0,9,2,8,"standard"
0,0,0,22,13,25,"standard"
0,0,0,120,39,39,"standard"
0,0,0,79,76,82,"standard"
0,0,0,5,9,7,"standard"
0,0,0,15,16,18,"standard"
0,0,0,3,102,93,"standard"
0,0,0,106,3,105,"standard"
0,0,0,6,262,259,"standard"
0,0,0,272,272,20,"standard"
0,0,0,29,35,44,"standard"
0,0,0,45,8,45,"standard"
0,0,0,160,112,37,"standard"
0,0,0,21,7,7,"standard"
0,0,0,54,27,2,"standard"
0,0,0,5,6,8,"standard"
0,0,0,480,479,5,"standard"
0,0,0,6,2,6,"standard"
0,0,0,102,88,100,"standard"
0,0,0,890,477,909,"standard"
0,0,0,5,24,25,"standard"
0,0,0,31,16,18,"standard"
0,0,0,8,25,34,"standard"
0,0,0,6,7,6,"standard"
0,0,0,79,82,60,"standard"
0,0,0,19,8,11,"standard"
0,0,0,12,116,14,"standard"
0,0,0,21,24,21,"standard"
0,0,0,12,7,6,"standard"
0,0,0,47,4,36,"standard"
0,0,0,326,327,5,"standard"
0,0,0,5,3,2,"standard"
0,153,81,37,1000,1000,"standard"
0,0,0,4,5,13,"standard"
0,0,0,586,589,5,"standard"
0,0,0,29,2,18,"standard"
0,0,0,3,17,15,"standard"
0,0,0,2,6,4,"standard"
0,0,0,127,301,293,"standard"
0,0,0,165,11,162,"standard"
0,0,0,4,2,15,"standard"
0,0,0,43,50,80,"standard"
0,0,0,48,9,3,"standard"
0,0,0,7,8,5,"standard"
0,0,0,33,32,32,"standard"
0,0,0,26,6,122,"standard"
0,0,0,5,6,348,"standard"
0,0,0,351,44,29,"standard"
0,0,0,5,21,4,"standard"
0,0,0,11,9,14,"standard"
0,0,0,110,100,118,"standard"
0,0,0,6,28,37,"standard"
0,0,0,4,3,9,"standard"
0,0,0,16,932,851,"standard"
0,0,0,58,719,711,"standard"
0,0,0,4,13,10,"standard"
0,0,0,546,50,546,"standard"
0,0,0,448,496,24,"standard"
0,0,0,275,288,265,"standard"
0,0,0,9,12,6,"standard"
0,0,0,33,39,4,"standard"
0,0,0,56,3,57,"standard"
0,0,0,195,45,3,"standard"
0,0,0,232,10,533,"standard"
0,0,0,3,49,28,"standard"
0,0,0,2,2,680,"standard"
0,0,0,26,231,24,"standard"
0,0,0,302,70,69,"standard"
0,0,0,7,7,16,"standard"
0,0,0,16,17,18,"standard"
0,0,0,40,71,67,"standard"
85,405,232,1000,1000,1000,"standard"
0,0,0,8,9,12,"standard"
0,184,312,2,1000,1000,"standard"
0,0,0,38,28,57,"standard"
0,0,0,26,9,23,"standard"
0,0,0,639,638,5,"standard"
0,0,0,53,33,51,"standard"
0,0,0,5,6,16,"standard"
0,0,0,960,256,963,"standard"
0,0,0,19,4,15,"standard"
0,0,0,6,882,6,"standard"
0,0,0,263,261,253,"standard"
0,0,0,110,161,165,"standard"
0,0,0,34,2,5,"standard"
0,0,0,30,15,28,"standard"
0,0,0,21,41,37,"standard"
0,0,0,40,2,27,"standard"
0,0,0,3,94,88,"standard"
0,0,0,4,2,2,"standard"
0,0,0,4,10,5,"standard"
0,0,0,4,4,497,"standard"
0,0,0,28,16,26,"standard"
0,0,0,812,805,291,"standard"
0,0,0,911,486,65,"standard"
0,0,0,10,19,86,"standard"
0,0,0,190,134,192,"standard"
0,0,0,21,10,8,"standard"
0,0,0,15,796,821,"standard"
0,0,0,72,66,34,"standard"
0,0,0,558,558,11,"standard"
0,0,283,825,54,1000,"standard"
0,0,0,4,7,2,"standard"
0,0,0,3,20,48,"standard"
0,0,0,142,135,143,"standard"
0,0,0,32,11,16,"standard"
0,0,0,342,342,42,"standard"
210,340,197,1000,1000,1000,"standard"
0,0,0,2,55,56,"standard"
0,0,0,7,2,3,"standard"
0,0,0,10,31,29,"standard"
0,0,0,425,424,20,"standard"
0,0,0,62,62,59,"standard"
0,212,520,366,1000,1000,"standard"
0,0,0,315,224,147,"standard"
0,0,0,28,25,30,"standard"
0,0,0,12,15,18,"standard"
0,0,0,761,761,23,"standard"
0,0,0,17,4,4,"standard"
0,0,0,12,74,34,"standard"
0,0,0,3,25,30,"standard"
0,0,0,55,55,226,"standard"
0,0,0,351,376,380,"standard"
0,65,121,3,1000,1000,"standard"
0,0,0,311,271,267,"standard"
0,0,0,27,22,19,"standard"
0,0,0,3,2,11,"standard"
0,0,0,4,9,4,"standard"
283,0,64,1000,12,1000,"standard"
0,0,0,36,67,65,"standard"
0,192,205,216,1000,1000,"standard"
0,0,0,13,247,224,"standard"
0,0,0,13,5,2,"standard"
0,0,0,10,16,7,"standard"
0,0,0,10,2,10,"standard"
0,0,0,12,15,14,"standard"
0,0,0,7,42,36,"standard"
0,0,0,65,8,3,"standard"
0,70,0,997,1000,232,"standard"
0,0,0,9,29,49,"standard"
0,0,0,17,9,38,"standard"
0,0,0,3,2,11,"standard"
0,0,0,2,17,10,"standard"
0,0,0,14,17,4,"standard"
0,0,0,148,28,12,"standard"
0,0,0,261,261,272,"standard"
0,0,0,47,14,47,"standard"
0,0,0,2,24,2,"standard"
0,0,0,7,7,9,"standard"
0,0,0,8,37,11,"standard"
0,0,0,8,11,4,"standard"
533,69,0,1000,1000,222,"standard"
0,0,0,84,4,91,"standard"
0,0,0,181,10,159,"standard"
384,0,159,1000,54,1000,"standard"
0,0,0,3,6,33,"standard"
0,0,0,3,2,3,"standard"
0,0,0,64,59,57,"standard"
0,0,0,852,24,327,"standard"
0,0,0,86,31,31,"standard"
0,0,0,43,40,42,"standard"
0,0,0,9,6,6,"standard"
0,64,98,4,1000,1000,"standard"
0,0,0,23,22,10,"standard"
0,0,0,29,37,28,"standard"
100,0,491,1000,4,1000,"standard"
0,0,0,17,24,9,"standard"
0,0,0,7,920,927,"standard"
0,0,0,17,25,53,"standard"
0,0,0,670,667,2,"standard"
0,0,0,179,16,171,"standard"
0,0,0,16,20,22,"standard"
0,0,0,200,50,33,"standard"
0,0,0,37,57,33,"standard"
203,600,109,1000,1000,1000,"standard"
0,0,0,32,6,6,"standard"
149,0,75,1000,25,1000,"standard"
0,0,0,21,59,22,"standard"
0,0,0,4,196,202,"standard"
0,0,0,53,11,61,"standard"
0,0,0,108,103,108,"standard"
0,0,0,11,123,118,"standard"
0,0,0,52,53,53,"standard"
0,0,0,42,6,40,"standard"
0,0,0,5,14,3,"standard"
0,0,0,16,13,7,"standard"
0,0,0,27,19,18,"standard"
0,0,0,7,2,85,"standard"
0,0,0,5,2,2,"standard"
0,0,0,2,3,4,"standard"
0,0,0,3,2,32,"standard"
0,0,0,5,46,5,"standard"
0,0,0,7,5,394,"standard"
0,0,0,7,3,8,"standard"
0,0,0,22,12,2,"standard"
0,0,0,42,19,37,"standard"
0,0,0,11,7,11,"standard"
0,0,0,2,104,111,"standard"
0,0,0,5,6,44,"standard"
0,0,0,39,7,23,"standard"
0,0,0,6,10,4,"standard"
0,0,0,481,34,460,"standard"
0,0,0,299,132,305,"standard"
0,0,0,693,694,692,"standard"
0,0,0,43,46,44,"standard"
0,0,0,167,171,51,"standard"
0,0,0,27,2,27,"standard"
0,0,0,7,90,97,"standard"
0,0,0,35,26,34,"standard"
0,0,0,135,403,17,"standard"
0,0,0,265,74,268,"standard"
328,0,238,1000,39,1000,"standard"
0,0,0,148,250,249,"standard"
0,0,0,173,179,174,"standard"
0,0,0,249,9,227,"standard"
0,0,0,18,20,3,"standard"
0,0,0,645,197,637,"standard"
0,0,0,13,5,11,"standard"
0,0,0,10,12,5,"standard"
0,0,0,882,882,150,"standard"
0,0,0,356,349,116,"standard"
0,0,0,43,38,43,"standard"
0,0,0,82,11,16,"standard"
0,0,0,514,508,194,"standard"
0,0,0,190,33,33,"standard"
0,0,0,795,793,360,"standard"
86,309,0,1000,1000,9,"standard"
0,0,0,19,19,20,"standard"
0,0,0,13,4,17,"standard"
0,0,0,9,11,11,"standard"
0,0,0,54,144,26,"standard"
0,0,0,111,677,31,"standard"
0,0,0,82,22,18,"standard"
0,0,0,6,6,26,"standard"
0,0,0,17,571,17,"standard"
0,0,0,2,122,91,"standard"
0,0,0,15,2,15,"standard"
0,0,0,6,2,91,"standard"
0,0,0,33,46,718,"standard"
0,103,0,12,1000,9,"standard"
0,0,0,210,220,254,"standard"
0,0,0,104,170,165,"standard"
0,0,0,166,165,170,"standard"
0,0,0,3,4,11,"standard"
0,0,0,9,9,4,"standard"
0,0,0,22,203,199,"standard"
0,0,0,412,388,283,"standard"
0,0,0,21,25,23,"standard"
0,0,0,6,14,3,"standard"
0,0,0,2,19,15,"standard"
0,0,0,110,109,110,"standard"
0,0,0,68,57,10,"standard"
0,0,0,613,423,610,"standard"
0,0,0,307,383,385,"standard"
0,0,0,19,18,52,"standard"
0,0,0,2,15,25,"standard"
0,0,0,73,62,40,"standard"
0,0,0,22,16,15,"standard"
0,0,0,6,24,25,"standard"
0,0,0,2,3,2,"standard"
0,0,0,22,3,3,"standard"
0,0,0,883,30,393,"standard"
0,0,0,15,41,35,"standard"
0,0,0,5,3,2,"standard"
0,0,0,187,25,25,"standard"
0,0,0,8,2,50,"standard"
0,0,0,2,77,77,"standard"
0,0,0,265,5,4,"standard"
0,0,0,8,11,25,"standard"
0,0,0,7,4,43,"standard"
0,0,0,17,86,24,"standard"
0,0,0,2,4,25,"standard"
0,0,0,82,72,73,"standard"
0,0,0,354,353,128,"standard"
0,0,0,3,3,9,"standard"
0,0,0,10,4,320,"standard"
0,0,0,10,15,25,"standard"
0,0,0,30,32,35,"standard"
0,0,0,20,13,3,"standard"
0,0,0,41,45,40,"standard"
0,0,0,227,803,849,"standard"
0,0,0,3,733,43,"standard"
0,0,0,738,170,739,"standard"
0,0,0,5,25,28,"standard"
0,0,0,62,12,8,"standard"
0,0,0,47,25,47,"standard"
0,0,0,4,5,81,"standard"
0,0,0,26,479,475,"standard"
0,114,193,623,1000,1000,"standard"
0,0,0,2,2,59,"standard"
0,0,0,35,6,5,"standard"
0,154,493,12,1000,1000,"standard"
181,180,379,1000,1000,1000,"standard"
0,0,0,19,254,10,"standard"
0,0,0,13,32,33,"standard"
0,0,0,97,56,106,"standard"
0,0,0,8,5,15,"standard"
0,0,0,21,18,45,"standard"
0,0,0,302,290,314,"standard"
0,0,0,3,286,18,"standard"
0,0,0,760,832,7,"standard"
0,0,0,6,7,3,"standard"
0,0,0,8,9,6,"standard"
0,0,0,67,108,4,"standard"
0,0,0,6,109,120,"standard"
0,0,0,24,39,44,"standard"
0,0,0,4,2,7,"standard"
0,0,0,4,4,241,"standard"
0,0,0,11,10,10,"standard"
0,0,0,532,2,102,"standard"
0,289,120,28,1000,1000,"standard"
0,0,0,3,3,3,"standard"
0,0,0,29,30,7,"standard"
0,0,0,25,8,7,"standard"
0,0,0,8,22,4,"standard"
0,0,0,2,15,20,"standard"
0,0,0,111,109,31,"standard"
0,0,0,15,24,30,"standard"
0,0,0,244,23,297,"standard"
0,0,0,145,144,146,"standard"
0,0,0,383,297,384,"standard"
0,0,0,5,21,28,"standard"
0,0,0,679,485,699,"standard"
0,0,0,629,606,39,"standard"
0,0,0,40,40,9,"standard"
0,0,0,9,16,15,"standard"
117,322,0,1000,1000,497,"standard"
0,0,0,6,6,12,"standard"
0,0,0,46,46,16,"standard"
0,0,0,32,769,772,"standard"
0,0,0,5,7,4,"standard"
0,0,0,63,41,10,"standard"
0,0,0,4,8,42,"standard"
0,0,0,5,58,65,"standard"
0,0,0,16,6,8,"standard"
0,0,0,3,465,180,"standard"
0,0,0,35,8,38,"standard"
0,0,0,5,109,109,"standard"
0,0,0,367,372,23,"standard"
0,0,0,14,48,47,"standard"
0,0,0,43,47,3,"standard"
0,0,0,20,19,7,"standard"
0,0,0,19,666,654,"standard"
0,0,0,23,22,2,"standard"
0,0,0,654,878,875,"standard"
0,0,0,6,7,7,"standard"
0,0,0,26,8,14,"standard"
75,0,0,1000,996,44,"standard"
142,0,381,1000,701,1000,"standard"
0,0,0,6,49,49,"standard"
0,0,0,6,3,57,"standard"
0,0,0,554,86,792,"standard"
0,0,0,148,5,142,"standard"
0,0,0,171,361,364,"standard"
0,0,0,172,70,171,"standard"
0,0,0,253,261,87,"standard"
0,0,0,43,59,52,"standard"
0,0,0,332,141,352,"standard"
0,0,0,2,6,10,"standard"
183,307,0,1000,1000,40,"standard"
0,0,0,3,776,7,"standard"
0,0,0,13,4,12,"standard"
0,0,0,622,552,617,"standard"
0,0,0,115,120,84,"standard"
0,0,0,33,59,2,"standard"
0,0,0,8,4,9,"standard"
0,0,0,33,47,47,"standard"
0,0,0,522,446,533,"standard"
0,0,0,56,5,78,"standard"
0,0,0,6,80,72,"standard"
0,0,0,492,484,29,"standard"
0,600,243,6,1000,1000,"standard"
0,0,0,32,34,27,"standard"
0,0,0,100,22,17,"standard"
0,0,0,7,32,47,"standard"
0,0,0,15,2,6,"standard"
0,0,0,8,2,2,"standard"
0,0,0,112,6,6,"standard"
0,0,0,672,29,658,"standard"
0,284,74,68,1000,1000,"standard"
0,97,326,2,1000,1000,"standard"
488,284,0,1000,1000,2,"standard"
0,0,0,12,2,18,"standard"
0,0,0,170,249,249,"standard"
0,0,0,696,19,713,"standard"
0,0,0,4,11,7,"standard"
0,0,0,55,6,57,"standard"
0,0,0,2,224,225,"standard"
0,0,0,14,8,3,"standard"
0,0,0,10,4,3,"standard"
0,0,0,8,9,9,"standard"
0,0,0,177,270,177,"standard"
0,0,0,7,12,5,"standard"
117,263,0,1000,1000,21,"standard"
0,0,600,220,74,1000,"standard"
0,0,0,21,25,2,"standard"
0,0,0,3,5,440,"standard"
0,0,0,273,45,9,"standard"
0,600,91,4,1000,1000,"standard"
0,0,0,25,27,21,"standard"
0,0,0,227,225,24,"standard"
0,0,0,783,161,791,"standard"
0,0,0,187,227,222,"standard"
0,0,0,9,580,588,"standard"
0,0,0,933,939,85,"standard"
0,0,0,489,497,2,"standard"
188,0,123,1000,3,1000,"standard"
0,0,0,185,246,250,"standard"
0,0,0,27,22,48,"standard"
0,0,0,270,31,28,"standard"
0,0,0,181,42,184,"standard"
0,0,0,23,25,25,"standard"
0,0,0,31,54,56,"standard"
0,0,0,3,27,133,"standard"
0,0,0,5,70,81,"standard"
0,0,0,7,7,4,"standard"
0,0,0,9,13,12,"standard"
0,0,0,97,95,94,"standard"
0,0,0,14,3,5,"standard"
0,0,0,30,16,213,"standard"
249,64,424,1000,1000,1000,"standard"
0,0,0,6,24,2,"standard"
0,0,0,419,42,419,"standard"
0,0,0,11,34,5,"standard"
0,0,0,25,455,25,"standard"
0,0,0,918,917,229,"standard"
0,0,0,50,6,55,"standard"
0,0,0,10,6,3,"standard"
0,0,0,35,37,34,"standard"
0,0,0,4,2,10,"standard"
0,0,0,4,5,6,"standard"
0,0,0,17,43,18,"standard"
0,0,0,24,733,733,"standard"
0,0,0,8,277,272,"standard"
0,0,0,2,64,64,"standard"
0,0,0,116,2,110,"standard"
0,0,0,17,21,19,"standard"
0,0,0,10,2,95,"standard"
0,0,0,2,506,506,"standard"
0,0,0,10,460,438,"standard"
145,289,76,1000,1000,1000,"standard"
0,0,0,149,8,152,"standard"
0,0,0,353,368,373,"standard"
0,0,0,5,7,14,"standard"
0,0,0,453,434,135,"standard"
0,0,0,13,4,26,"standard"
0,0,0,4,4,7,"standard"
0,0,0,3,4,16,"standard"
0,0,0,2,73,58,"standard"
0,0,0,6,5,5,"standard"
0,0,0,325,323,165,"standard"
0,0,0,505,505,16,"standard"
0,0,0,7,7,10,"standard"
0,0,0,187,163,221,"standard"
0,0,0,49,41,66,"standard"
0,0,0,16,2,9,"standard"
0,0,0,2,12,25,"standard"
0,0,0,405,473,460,"standard"
0,70,560,632,1000,1000,"standard"
0,0,0,32,32,71,"standard"
0,0,0,2,12,21,"standard"
0,0,0,7,5,8,"standard"
0,0,0,2,16,13,"standard"
0,0,0,136,106,136,"standard"
0,148,390,5,1000,1000,"standard"
0,0,0,146,654,621,"standard"
0,0,0,6,86,62,"standard"
0,0,0,8,10,10,"standard"
0,0,0,146,19,146,"standard"
0,0,0,70,258,253,"standard"
0,0,0,104,4,10,"standard"
0,0,0,31,8,25,"standard"
0,0,0,150,25,140,"standard"
0,0,0,16,41,251,"standard"
0,0,0,21,20,7,"standard"
0,0,0,40,2,26,"standard"
0,0,0,746,54,621,"standard"
0,132,0,156,1000,916,"standard"
0,0,0,35,28,34,"standard"
0,0,0,743,58,392,"standard"
0,0,0,4,4,6,"standard"
0,0,0,30,36,31,"standard"
0,0,0,7,2,7,"standard"
0,0,0,240,24,211,"standard"
0,0,0,13,19,13,"standard"
0,0,0,6,94,4,"standard"
0,0,0,7,12,20,"standard"
0,0,0,189,12,8,"standard"
0,0,0,70,190,675,"standard"
0,0,0,62,11,9,"standard"
0,0,0,20,32,10,"standard"
0,0,0,24,19,21,"standard"
0,0,0,802,279,805,"standard"
0,0,0,5,14,6,"standard"
162,0,0,1000,19,19,"standard"
0,0,0,793,497,507,"standard"
0,0,0,7,9,11,"standard"
0,0,0,245,245,142,"standard"
0,0,0,23,24,20,"standard"
0,0,0,18,18,396,"standard"
0,0,0,347,261,240,"standard"
0,0,0,6,6,9,"standard"
0,0,0,30,14,25,"standard"
0,0,0,397,391,397,"standard"
0,0,0,61,28,62,"standard"
0,0,0,5,2,2,"standard"
0,0,0,43,42,3,"standard"
0,0,0,878,881,889,"standard"
0,0,0,851,13,937,"standard"
0,0,0,63,14,77,"standard"
0,0,0,4,24,17,"standard"
0,0,0,32,77,31,"standard"
0,0,0,5,5,7,"standard"
0,0,0,7,8,19,"standard"
88,0,83,1000,579,1000,"standard"
114,0,150,1000,4,1000,"standard"
0,0,0,361,360,360,"standard"
0,0,0,71,6,25,"standard"
0,0,0,115,474,486,"standard"
0,0,0,12,32,16,"standard"
0,0,0,6,36,12,"standard"
0,0,0,22,10,21,"standard"
0,0,0,160,23,24,"standard"
0,0,0,4,3,372,"standard"
0,0,0,3,3,2,"standard"
467,76,545,1000,1000,1000,"standard"
0,0,0,2,3,4,"standard"
136,0,73,1000,3,1000,"standard"
0,0,0,311,5,4,"standard"
0,0,0,838,845,15,"standard"
0,0,0,17,4,11,"standard"
0,0,0,5,3,2,"standard"
0,0,0,31,31,6,"standard"
0,0,0,23,43,241,"standard"
0,0,0,86,278,276,"standard"
0,0,0,9,20,38,"standard"
0,0,0,18,18,42,"standard"
0,0,0,11,3,9,"standard"
0,0,0,4,2,2,"standard"
0,0,0,81,89,90,"standard"
0,0,0,12,18,48,"standard"
0,0,0,2,5,15,"standard"
0,0,0,38,8,4,"standard"
0,0,0,31,35,19,"standard"
0,0,0,10,14,14,"standard"
0,0,0,626,108,625,"standard"
0,0,0,14,49,50,"standard"
0,71,0,318,1000,266,"standard"
142,364,0,1000,1000,521,"standard"
0,0,0,24,74,51,"standard"
0,0,0,38,51,57,"standard"
0,0,0,84,14,11,"standard"
0,0,0,10,9,10,"standard"
0,0,0,19,4,90,"standard"
0,0,0,13,14,19,"standard"
0,0,0,216,258,249,"standard"
118,287,162,1000,1000,1000,"standard"
0,0,0,4,5,4,"standard"
0,0,0,7,2,3,"standard"
0,0,0,470,36,488,"standard"
0,0,0,23,9,8,"standard"
0,0,0,20,28,14,"standard"
0,0,0,5,5,86,"standard"
0,0,0,8,19,15,"standard"
0,0,0,7,2,7,"standard"
0,0,0,47,47,4,"standard"
0,0,0,24,165,161,"standard"
83,0,311,1000,622,1000,"standard"
0,0,0,17,20,9,"standard"
0,0,0,6,7,14,"standard"
0,0,0,14,17,29,"standard"
0,0,0,3,4,4,"standard"
0,0,0,14,2,10,"standard"
0,0,0,955,947,658,"standard"
0,0,0,20,12,12,"standard"
0,0,0,20,5,19,"standard"
0,0,0,106,105,82,"standard"
0,0,0,32,34,31,"standard"
0,0,0,55,43,14,"standard"
0,0,0,293,290,266,"standard"
0,0,0,45,36,88,"standard"
0,0,0,8,14,5,"standard"
0,0,0,362,47,388,"standard"
0,0,0,13,915,9,"standard"
0,0,0,18,19,18,"standard"
0,0,0,5,16,13,"standard"
0,0,0,4,24,4,"standard"
0,0,0,83,7,82,"standard"
0,0,0,321,322,74,"standard"
0,0,0,2,17,152,"standard"
0,0,0,47,175,368,"standard"
263,0,200,1000,4,1000,"standard"
0,0,0,40,33,32,"standard"
0,0,0,93,19,94,"standard"
0,0,0,59,59,19,"standard"
0,0,0,76,2,81,"standard"
0,0,0,6,28,4,"standard"
0,0,0,11,8,9,"standard"
0,0,0,18,5,4,"standard"
0,0,0,3,6,3,"standard"
0,0,0,2,2,3,"standard"
0,0,0,15,321,51,"standard"
0,0,0,35,28,28,"standard"
0,0,0,527,392,21,"standard"
0,0,0,3,10,3,"standard"
0,0,0,47,59,58,"standard"
600,569,0,1000,1000,160,"standard"
600,0,129,1000,3,1000,"standard"
0,0,0,70,58,68,"standard"
0,0,0,5,8,5,"standard"
0,0,0,136,69,62,"standard"
0,103,239,290,1000,1000,"standard"
0,0,0,5,25,23,"standard"
0,0,0,36,34,110,"standard"
0,0,0,32,21,18,"standard"
0,0,0,106,125,3,"standard"
0,0,0,17,14,9,"standard"
0,0,0,30,56,55,"standard"
144,0,93,1000,879,1000,"standard"
0,0,0,10,12,11,"standard"
0,0,0,32,57,64,"standard"
0,0,0,22,20,2,"standard"
0,0,0,38,21,11,"standard"
0,0,0,7,2,3,"standard"
0,0,0,50,47,37,"standard"
0,0,0,421,42,400,"standard"
0,0,0,3,192,191,"standard"
0,0,0,44,42,8,"standard"
0,0,0,37,155,166,"standard"
0,0,0,3,4,4,"standard"
0,0,0,18,13,27,"standard"
0,0,0,16,8,2,"standard"
0,0,0,921,448,923,"standard"
0,0,0,7,6,5,"standard"
0,0,0,742,779,117,"standard"
0,0,0,12,9,5,"standard"
0,0,0,2,10,8,"standard"
0,0,0,36,85,83,"standard"
0,0,0,34,40,46,"standard"
