"st1","st2","t_fin1","t_fin2","condition"
0,0,16,16,"standard"
0,0,4,42,"standard"
0,0,42,2,"standard"
0,0,6,4,"standard"
0,0,21,4,"standard"
0,0,8,9,"standard"
0,0,20,24,"standard"
0,0,10,53,"standard"
0,0,4,65,"standard"
0,0,3,2,"standard"
0,0,16,16,"standard"
125,0,1000,454,"standard"
0,0,8,5,"standard"
0,0,359,355,"standard"
0,0,84,70,"standard"
0,0,102,101,"standard"
543,195,1000,1000,"standard"
0,0,23,25,"standard"
0,0,6,7,"standard"
0,0,529,520,"standard"
0,0,6,3,"standard"
0,0,25,35,"standard"
0,0,11,6,"standard"
0,0,50,54,"standard"
0,0,44,46,"standard"
0,0,36,7,"standard"
0,0,7,7,"standard"
0,0,64,62,"standard"
0,0,2,4,"standard"
0,0,35,29,"standard"
0,0,17,17,"standard"
600,403,1000,1000,"standard"
0,0,187,189,"standard"
0,0,117,116,"standard"
0,0,640,638,"standard"
0,0,413,417,"standard"
0,0,2,3,"standard"
0,0,982,989,"standard"
0,0,317,332,"standard"
0,0,18,65,"standard"
0,0,2,2,"standard"
0,0,36,6,"standard"
0,0,318,270,"standard"
0,0,6,66,"standard"
0,0,25,27,"standard"
0,0,836,815,"standard"
0,0,12,2,"standard"
0,0,7,16,"standard"
0,0,13,8,"standard"
0,0,49,49,"standard"
0,0,172,133,"standard"
0,0,17,17,"standard"
0,0,4,5,"standard"
0,0,11,22,"standard"
105,0,1000,938,"standard"
0,0,7,6,"standard"
0,0,242,251,"standard"
0,0,9,8,"standard"
0,0,14,8,"standard"
0,0,77,85,"standard"
0,0,250,252,"standard"
0,0,6,33,"standard"
0,0,16,67,"standard"
0,0,116,117,"standard"
0,0,11,11,"standard"
0,0,93,7,"standard"
0,0,2,411,"standard"
0,0,18,10,"standard"
0,0,4,4,"standard"
0,0,7,20,"standard"
0,0,149,140,"standard"
0,0,4,3,"standard"
0,0,3,4,"standard"
0,0,552,4,"standard"
0,0,54,54,"standard"
0,0,23,231,"standard"
0,0,9,4,"standard"
0,0,14,15,"standard"
0,0,2,41,"standard"
0,0,91,79,"standard"
0,0,16,3,"standard"
0,0,24,18,"standard"
0,0,4,19,"standard"
0,0,9,10,"standard"
0,0,158,148,"standard"
0,0,649,649,"standard"
0,0,630,627,"standard"
0,0,5,53,"standard"
0,0,508,507,"standard"
0,0,563,593,"standard"
0,0,26,27,"standard"
0,0,17,23,"standard"
0,0,15,23,"standard"
0,0,725,716,"standard"
0,0,100,150,"standard"
0,0,7,3,"standard"
0,0,45,47,"standard"
0,0,5,2,"standard"
0,0,17,2,"standard"
0,0,579,582,"standard"
0,0,976,974,"standard"
0,0,745,755,"standard"
0,0,707,714,"standard"
0,0,13,10,"standard"
0,0,539,537,"standard"
0,0,4,6,"standard"
0,0,2,9,"standard"
0,0,103,106,"standard"
0,0,8,3,"standard"
0,0,196,178,"standard"
0,0,4,13,"standard"
0,0,44,37,"standard"
0,0,72,80,"standard"
0,0,131,153,"standard"
0,0,516,582,"standard"
0,0,4,4,"standard"
0,0,874,924,"standard"
0,0,38,119,"standard"
0,0,35,30,"standard"
0,0,7,5,"standard"
0,0,252,7,"standard"
0,0,412,409,"standard"
0,0,201,199,"standard"
432,209,1000,1000,"standard"
0,0,40,296,"standard"
0,0,680,684,"standard"
0,0,5,5,"standard"
0,0,2,7,"standard"
0,0,10,10,"standard"
0,0,2,2,"standard"
0,0,678,2,"standard"
0,0,6,8,"standard"
0,0,8,8,"standard"
0,0,36,36,"standard"
0,0,12,12,"standard"
0,0,640,640,"standard"
0,0,167,167,"standard"
145,70,1000,1000,"standard"
0,0,860,863,"standard"
0,0,7,9,"standard"
0,0,19,24,"standard"
0,0,3,2,"standard"
0,0,8,7,"standard"
0,0,9,16,"standard"
0,0,8,2,"standard"
0,0,19,6,"standard"
0,0,485,2,"standard"
0,0,4,4,"standard"
0,0,9,6,"standard"
0,0,5,25,"standard"
0,0,6,9,"standard"
0,0,516,519,"standard"
0,0,36,8,"standard"
0,0,20,12,"standard"
0,0,4,4,"standard"
0,0,533,531,"standard"
0,0,31,5,"standard"
0,0,249,323,"standard"
0,0,5,3,"standard"
0,0,299,324,"standard"
0,0,126,123,"standard"
0,0,34,34,"standard"
0,0,7,14,"standard"
0,0,164,66,"standard"
0,0,11,11,"standard"
84,66,1000,1000,"standard"
0,0,40,13,"standard"
0,0,7,7,"standard"
0,0,3,8,"standard"
0,0,17,102,"standard"
0,0,18,18,"standard"
553,98,1000,1000,"standard"
0,0,4,20,"standard"
0,0,145,134,"standard"
0,0,72,84,"standard"
0,0,11,12,"standard"
0,0,741,795,"standard"
0,0,171,169,"standard"
0,0,4,4,"standard"
0,0,44,40,"standard"
0,0,3,7,"standard"
0,0,65,63,"standard"
0,0,4,4,"standard"
0,0,9,15,"standard"
0,0,717,733,"standard"
0,0,20,16,"standard"
0,0,278,529,"standard"
0,0,85,84,"standard"
0,0,11,18,"standard"
0,0,24,29,"standard"
0,0,81,82,"standard"
0,0,10,58,"standard"
0,0,2,5,"standard"
0,0,12,3,"standard"
0,0,146,91,"standard"
0,0,161,73,"standard"
0,0,27,22,"standard"
0,0,12,15,"standard"
0,0,6,3,"standard"
0,0,27,13,"standard"
0,0,6,12,"standard"
0,0,9,10,"standard"
0,0,8,22,"standard"
0,0,16,9,"standard"
0,535,142,1000,"standard"
0,0,29,5,"standard"
0,0,98,96,"standard"
183,506,1000,1000,"standard"
0,0,7,10,"standard"
0,0,51,54,"standard"
0,0,33,34,"standard"
0,0,5,108,"standard"
0,0,18,3,"standard"
0,0,10,7,"standard"
0,0,5,4,"standard"
0,0,9,30,"standard"
0,0,11,5,"standard"
0,0,13,46,"standard"
0,0,3,3,"standard"
0,0,56,37,"standard"
0,0,25,25,"standard"
0,0,9,13,"standard"
0,0,90,94,"standard"
0,0,7,15,"standard"
0,0,10,13,"standard"
0,0,8,9,"standard"
0,0,89,12,"standard"
0,0,447,447,"standard"
0,0,6,8,"standard"
0,0,2,3,"standard"
0,0,22,15,"standard"
0,0,99,94,"standard"
0,0,53,46,"standard"
0,0,634,615,"standard"
0,0,217,214,"standard"
0,0,13,13,"standard"
0,0,39,44,"standard"
0,0,5,8,"standard"
0,0,252,146,"standard"
0,0,24,63,"standard"
0,69,997,1000,"standard"
0,0,11,2,"standard"
0,0,2,4,"standard"
0,0,2,11,"standard"
0,0,66,68,"standard"
0,0,46,37,"standard"
0,0,17,8,"standard"
0,0,14,12,"standard"
0,0,81,77,"standard"
0,0,99,111,"standard"
0,0,3,10,"standard"
0,0,13,8,"standard"
0,0,31,29,"standard"
0,0,4,4,"standard"
0,0,26,45,"standard"
0,0,10,6,"standard"
0,0,21,6,"standard"
0,0,8,5,"standard"
0,0,4,3,"standard"
0,0,447,502,"standard"
0,0,122,121,"standard"
0,0,582,583,"standard"
0,0,11,20,"standard"
0,0,12,3,"standard"
0,0,3,6,"standard"
0,0,73,39,"standard"
0,0,4,4,"standard"
0,0,24,3,"standard"
66,460,1000,1000,"standard"
0,0,10,8,"standard"
0,0,221,25,"standard"
0,0,453,441,"standard"
0,0,32,46,"standard"
0,0,5,10,"standard"
0,0,15,12,"standard"
0,0,14,17,"standard"
0,0,126,2,"standard"
0,0,87,48,"standard"
0,0,16,6,"standard"
0,0,131,127,"standard"
0,0,345,76,"standard"
0,0,9,173,"standard"
0,289,400,1000,"standard"
0,0,732,735,"standard"
0,0,37,36,"standard"
0,0,11,21,"standard"
0,0,8,2,"standard"
0,0,26,14,"standard"
0,0,2,2,"standard"
0,0,6,7,"standard"
0,0,17,66,"standard"
0,0,204,260,"standard"
0,0,6,5,"standard"
0,0,2,2,"standard"
0,0,14,2,"standard"
0,0,19,640,"standard"
0,0,17,9,"standard"
0,0,28,22,"standard"
0,0,57,45,"standard"
0,0,351,350,"standard"
0,0,4,3,"standard"
0,0,10,43,"standard"
0,0,51,49,"standard"
0,0,365,357,"standard"
0,0,24,25,"standard"
0,0,82,82,"standard"
600,425,1000,1000,"standard"
77,126,1000,1000,"standard"
0,0,4,13,"standard"
0,0,16,13,"standard"
0,0,297,309,"standard"
0,0,16,23,"standard"
0,0,123,123,"standard"
0,0,42,46,"standard"
0,0,11,8,"standard"
0,0,6,19,"standard"
0,0,9,4,"standard"
0,0,3,71,"standard"
0,0,36,52,"standard"
0,0,26,3,"standard"
0,0,10,11,"standard"
0,0,6,6,"standard"
0,0,7,2,"standard"
0,0,16,6,"standard"
0,0,11,3,"standard"
0,0,139,128,"standard"
0,0,390,370,"standard"
0,0,7,14,"standard"
0,0,3,2,"standard"
0,0,9,2,"standard"
0,0,3,17,"standard"
375,77,1000,1000,"standard"
0,0,17,10,"standard"
0,0,3,3,"standard"
0,0,2,3,"standard"
0,0,18,18,"standard"
0,0,59,66,"standard"
0,0,27,27,"standard"
0,0,13,13,"standard"
0,0,110,2,"standard"
0,0,151,149,"standard"
223,0,1000,694,"standard"
0,0,16,16,"standard"
0,0,13,5,"standard"
0,0,337,357,"standard"
0,0,23,32,"standard"
0,0,34,130,"standard"
0,0,223,215,"standard"
600,83,1000,1000,"standard"
0,0,275,254,"standard"
0,0,7,5,"standard"
0,0,31,3,"standard"
0,0,69,71,"standard"
0,0,31,3,"standard"
0,0,68,391,"standard"
0,0,390,358,"standard"
302,185,1000,1000,"standard"
0,0,8,10,"standard"
0,0,117,117,"standard"
471,600,1000,1000,"standard"
0,0,8,4,"standard"
0,0,49,51,"standard"
0,0,37,47,"standard"
0,0,54,55,"standard"
0,0,9,7,"standard"
0,0,841,842,"standard"
87,319,1000,1000,"standard"
0,0,564,564,"standard"
0,0,111,111,"standard"
0,0,11,11,"standard"
0,0,3,215,"standard"
0,0,3,2,"standard"
0,0,15,2,"standard"
0,0,10,4,"standard"
0,0,5,2,"standard"
0,0,24,25,"standard"
0,0,356,2,"standard"
0,0,140,140,"standard"
0,0,7,6,"standard"
0,0,22,108,"standard"
0,0,32,33,"standard"
0,0,7,7,"standard"
0,0,6,22,"standard"
0,0,97,80,"standard"
0,0,146,145,"standard"
0,0,64,65,"standard"
0,0,293,294,"standard"
0,0,3,11,"standard"
100,373,1000,1000,"standard"
0,0,8,8,"standard"
0,0,52,52,"standard"
0,0,59,10,"standard"
0,0,217,217,"standard"
0,0,17,11,"standard"
0,0,560,337,"standard"
71,0,1000,998,"standard"
0,0,35,36,"standard"
0,0,25,28,"standard"
0,0,24,77,"standard"
0,0,4,5,"standard"
0,0,52,46,"standard"
0,0,27,24,"standard"
70,77,1000,1000,"standard"
0,0,6,6,"standard"
0,0,24,46,"standard"
0,0,155,155,"standard"
0,0,11,5,"standard"
538,184,1000,1000,"standard"
0,0,215,267,"standard"
0,0,17,54,"standard"
0,0,2,12,"standard"
0,0,34,392,"standard"
0,0,6,2,"standard"
0,0,16,153,"standard"
0,0,36,28,"standard"
0,0,18,9,"standard"
0,0,797,793,"standard"
0,0,111,110,"standard"
0,0,13,90,"standard"
0,0,884,3,"standard"
0,0,18,5,"standard"
0,0,2,3,"standard"
0,0,170,186,"standard"
0,0,61,51,"standard"
0,0,10,7,"standard"
0,0,26,2,"standard"
0,0,305,332,"standard"
0,0,24,28,"standard"
0,0,3,6,"standard"
0,0,84,84,"standard"
0,0,3,3,"standard"
0,0,2,2,"standard"
106,142,1000,1000,"standard"
0,0,5,2,"standard"
0,0,42,12,"standard"
0,0,19,27,"standard"
0,0,4,4,"standard"
0,0,65,86,"standard"
0,0,7,7,"standard"
0,0,46,46,"standard"
0,0,15,15,"standard"
0,0,44,46,"standard"
0,0,200,184,"standard"
0,0,39,39,"standard"
0,0,340,334,"standard"
0,0,25,13,"standard"
0,0,14,15,"standard"
0,0,318,22,"standard"
0,0,8,8,"standard"
0,0,5,17,"standard"
0,0,78,75,"standard"
0,0,42,45,"standard"
0,0,5,123,"standard"
0,0,2,17,"standard"
0,0,3,136,"standard"
0,0,33,71,"standard"
472,211,1000,1000,"standard"
0,0,5,5,"standard"
0,0,963,965,"standard"
0,0,41,38,"standard"
0,0,95,178,"standard"
300,105,1000,1000,"standard"
0,0,19,16,"standard"
0,0,94,16,"standard"
0,0,83,83,"standard"
0,0,9,16,"standard"
600,0,1000,451,"standard"
0,0,28,24,"standard"
0,0,107,107,"standard"
0,0,53,308,"standard"
388,267,1000,1000,"standard"
0,0,49,37,"standard"
0,0,67,70,"standard"
0,0,2,23,"standard"
98,600,1000,1000,"standard"
0,0,17,19,"standard"
0,0,28,7,"standard"
0,0,6,16,"standard"
0,0,25,21,"standard"
0,0,4,21,"standard"
0,0,7,2,"standard"
0,0,74,8,"standard"
0,0,959,959,"standard"
0,0,23,23,"standard"
0,0,7,358,"standard"
0,0,77,60,"standard"
0,0,30,24,"standard"
0,0,22,15,"standard"
0,0,2,8,"standard"
0,0,7,138,"standard"
0,0,4,8,"standard"
0,0,92,29,"standard"
0,0,257,254,"standard"
0,0,17,56,"standard"
0,0,17,3,"standard"
0,0,69,69,"standard"
0,0,10,9,"standard"
0,0,20,20,"standard"
0,0,23,24,"standard"
0,0,440,436,"standard"
0,0,7,2,"standard"
0,0,218,17,"standard"
0,0,10,4,"standard"
0,0,2,3,"standard"
0,0,4,2,"standard"
0,0,5,15,"standard"
0,0,17,16,"standard"
0,0,29,87,"standard"
0,0,125,129,"standard"
0,0,3,2,"standard"
0,0,215,215,"standard"
0,0,3,10,"standard"
0,0,7,13,"standard"
0,0,18,16,"standard"
0,0,4,72,"standard"
0,0,29,32,"standard"
0,0,124,131,"standard"
0,0,17,18,"standard"
0,0,20,12,"standard"
0,0,4,14,"standard"
0,0,931,58,"standard"
0,0,265,261,"standard"
0,0,8,8,"standard"
0,0,10,4,"standard"
0,0,18,116,"standard"
0,0,126,10,"standard"
0,0,652,679,"standard"
0,0,70,75,"standard"
231,267,1000,1000,"standard"
0,0,9,11,"standard"
0,0,34,33,"standard"
0,0,177,21,"standard"
0,0,758,879,"standard"
0,0,106,110,"standard"
0,0,6,4,"standard"
0,0,32,28,"standard"
0,0,2,5,"standard"
0,0,8,9,"standard"
0,0,334,329,"standard"
0,0,49,46,"standard"
99,327,1000,1000,"standard"
0,0,17,3,"standard"
0,0,30,36,"standard"
0,0,10,2,"standard"
0,0,146,6,"standard"
0,0,9,19,"standard"
0,0,31,6,"standard"
0,0,3,127,"standard"
0,0,3,9,"standard"
0,0,21,16,"standard"
0,0,4,2,"standard"
0,0,16,19,"standard"
0,0,2,15,"standard"
0,0,29,77,"standard"
0,0,19,8,"standard"
600,268,1000,1000,"standard"
0,0,52,4,"standard"
0,0,4,13,"standard"
0,0,49,49,"standard"
0,0,18,2,"standard"
223,96,1000,1000,"standard"
0,0,8,5,"standard"
0,0,65,64,"standard"
0,0,14,2,"standard"
0,0,14,9,"standard"
0,0,16,12,"standard"
0,0,3,3,"standard"
0,0,4,2,"standard"
0,0,355,355,"standard"
0,0,4,4,"standard"
0,0,66,72,"standard"
0,0,7,10,"standard"
0,0,2,11,"standard"
0,0,9,12,"standard"
0,0,16,16,"standard"
0,0,3,7,"standard"
0,0,56,36,"standard"
0,0,293,7,"standard"
0,0,3,8,"standard"
0,0,44,40,"standard"
0,0,4,8,"standard"
0,0,117,112,"standard"
0,0,3,14,"standard"
0,0,159,48,"standard"
0,0,639,627,"standard"
0,0,45,50,"standard"
0,0,11,6,"standard"
0,0,146,18,"standard"
0,0,18,14,"standard"
0,0,15,21,"standard"
0,0,160,14,"standard"
0,0,63,71,"standard"
0,0,6,9,"standard"
0,0,115,106,"standard"
0,0,81,2,"standard"
0,0,39,35,"standard"
0,0,179,6,"standard"
0,0,2,3,"standard"
0,0,10,4,"standard"
0,0,15,12,"standard"
0,0,6,12,"standard"
0,0,4,5,"standard"
0,0,10,268,"standard"
0,0,27,16,"standard"
0,0,70,60,"standard"
0,0,28,26,"standard"
0,0,13,152,"standard"
0,0,2,7,"standard"
0,0,92,3,"standard"
0,0,34,37,"standard"
0,0,21,52,"standard"
0,0,527,801,"standard"
0,0,9,9,"standard"
0,0,2,2,"standard"
157,0,1000,414,"standard"
0,0,263,263,"standard"
0,0,89,49,"standard"
0,0,160,131,"standard"
0,0,4,2,"standard"
0,0,80,81,"standard"
0,0,3,2,"standard"
0,0,75,88,"standard"
0,0,21,52,"standard"
0,0,6,175,"standard"
0,0,14,4,"standard"
0,0,11,67,"standard"
0,0,23,5,"standard"
0,0,144,5,"standard"
0,0,5,20,"standard"
0,0,2,4,"standard"
0,0,92,100,"standard"
0,0,2,9,"standard"
0,0,6,19,"standard"
0,0,13,8,"standard"
0,0,23,23,"standard"
0,0,259,252,"standard"
0,0,151,165,"standard"
0,0,215,206,"standard"
0,0,7,52,"standard"
0,0,18,16,"standard"
0,0,542,548,"standard"
0,0,2,10,"standard"
0,0,100,102,"standard"
0,0,614,606,"standard"
0,0,576,571,"standard"
518,83,1000,1000,"standard"
0,0,135,140,"standard"
0,0,18,17,"standard"
0,0,17,14,"standard"
0,0,32,23,"standard"
0,0,3,11,"standard"
0,0,429,430,"standard"
0,0,42,42,"standard"
0,0,7,14,"standard"
0,0,963,888,"standard"
0,0,31,70,"standard"
0,0,40,34,"standard"
0,0,92,84,"standard"
68,367,1000,1000,"standard"
0,0,141,38,"standard"
0,0,4,9,"standard"
0,0,13,13,"standard"
0,0,27,27,"standard"
0,0,22,33,"standard"
0,0,154,155,"standard"
0,0,5,2,"standard"
0,0,114,120,"standard"
0,0,4,4,"standard"
0,0,756,756,"standard"
0,0,15,15,"standard"
0,0,5,277,"standard"
0,0,9,4,"standard"
0,0,8,2,"standard"
0,0,620,4,"standard"
0,0,33,30,"standard"
0,0,583,4,"standard"
0,0,22,15,"standard"
0,0,50,53,"standard"
0,0,2,5,"standard"
0,0,16,12,"standard"
0,0,400,398,"standard"
0,0,13,18,"standard"
0,0,8,36,"standard"
0,0,6,8,"standard"
0,0,934,938,"standard"
0,0,87,99,"standard"
0,0,160,160,"standard"
134,211,1000,1000,"standard"
0,0,8,11,"standard"
0,0,11,10,"standard"
0,0,5,6,"standard"
0,0,21,3,"standard"
0,0,4,2,"standard"
0,0,25,21,"standard"
0,0,2,8,"standard"
0,0,21,40,"standard"
0,0,18,17,"standard"
0,0,48,6,"standard"
0,0,141,2,"standard"
0,0,52,32,"standard"
0,0,271,188,"standard"
0,0,82,85,"standard"
0,0,15,2,"standard"
0,0,10,10,"standard"
0,0,5,9,"standard"
0,0,51,37,"standard"
0,0,4,633,"standard"
0,0,337,488,"standard"
0,0,75,6,"standard"
0,0,9,11,"standard"
0,0,296,9,"standard"
0,0,2,7,"standard"
0,0,20,4,"standard"
0,0,6,5,"standard"
0,0,49,20,"standard"
0,0,716,712,"standard"
0,0,133,131,"standard"
0,0,5,12,"standard"
0,0,82,609,"standard"
0,0,589,585,"standard"
0,0,10,9,"standard"
0,0,2,24,"standard"
0,0,2,2,"standard"
0,0,94,93,"standard"
0,0,4,4,"standard"
0,0,5,3,"standard"
0,0,83,18,"standard"
0,0,298,293,"standard"
0,0,2,3,"standard"
0,0,22,24,"standard"
0,0,28,28,"standard"
0,0,27,4,"standard"
0,0,262,267,"standard"
0,0,4,2,"standard"
0,0,2,231,"standard"
392,232,1000,1000,"standard"
0,0,431,461,"standard"
0,0,17,9,"standard"
0,0,11,11,"standard"
0,0,3,640,"standard"
66,0,1000,998,"standard"
0,0,54,32,"standard"
0,0,23,19,"standard"
0,0,22,19,"standard"
138,135,1000,1000,"standard"
0,0,136,138,"standard"
0,0,30,2,"standard"
0,0,3,10,"standard"
0,0,400,757,"standard"
0,0,27,27,"standard"
0,0,23,21,"standard"
0,0,12,2,"standard"
0,0,10,8,"standard"
0,0,16,14,"standard"
0,0,11,85,"standard"
0,0,53,77,"standard"
0,0,9,18,"standard"
0,0,34,2,"standard"
0,0,14,14,"standard"
0,0,45,15,"standard"
0,0,11,6,"standard"
0,0,15,10,"standard"
0,0,77,73,"standard"
0,0,7,4,"standard"
525,101,1000,1000,"standard"
0,0,368,360,"standard"
0,0,37,3,"standard"
0,0,468,479,"standard"
0,0,3,13,"standard"
0,0,2,8,"standard"
0,0,5,18,"standard"
0,0,9,16,"standard"
0,0,36,30,"standard"
0,0,202,241,"standard"
0,0,46,8,"standard"
0,0,124,119,"standard"
0,0,44,41,"standard"
0,0,26,28,"standard"
0,0,3,3,"standard"
0,0,30,30,"standard"
0,0,14,22,"standard"
0,0,3,13,"standard"
0,0,8,8,"standard"
0,0,3,9,"standard"
0,0,30,35,"standard"
0,0,6,7,"standard"
0,0,89,88,"standard"
0,0,893,893,"standard"
0,0,3,2,"standard"
0,0,43,38,"standard"
0,0,16,19,"standard"
101,559,1000,1000,"standard"
0,0,3,19,"standard"
0,0,7,7,"standard"
0,0,147,141,"standard"
0,0,54,108,"standard"
0,0,6,11,"standard"
0,0,218,219,"standard"
0,0,561,561,"standard"
0,0,86,111,"standard"
0,0,43,44,"standard"
0,0,8,3,"standard"
0,0,25,4,"standard"
0,0,4,7,"standard"
0,0,15,3,"standard"
0,0,2,5,"standard"
0,0,24,9,"standard"
0,0,3,3,"standard"
0,0,43,64,"standard"
0,0,42,47,"standard"
0,0,2,2,"standard"
0,0,46,53,"standard"
0,0,8,27,"standard"
0,0,6,173,"standard"
0,0,4,117,"standard"
0,0,2,2,"standard"
0,0,6,55,"standard"
0,0,23,23,"standard"
0,0,14,135,"standard"
0,0,4,7,"standard"
0,0,20,31,"standard"
0,0,19,76,"standard"
0,0,6,7,"standard"
0,0,18,18,"standard"
0,0,25,4,"standard"
0,0,20,12,"standard"
0,0,49,10,"standard"
0,0,6,3,"standard"
0,0,71,130,"standard"
0,0,28,21,"standard"
0,0,418,418,"standard"
0,0,35,34,"standard"
0,0,38,49,"standard"
0,0,4,20,"standard"
0,0,117,18,"standard"
0,0,32,21,"standard"
0,0,45,51,"standard"
0,0,3,8,"standard"
0,0,55,61,"standard"
0,0,4,29,"standard"
95,0,1000,3,"standard"
0,0,7,9,"standard"
0,0,26,6,"standard"
0,0,144,145,"standard"
0,0,8,14,"standard"
0,0,166,3,"standard"
0,0,121,122,"standard"
0,0,12,15,"standard"
0,0,11,20,"standard"
0,0,30,31,"standard"
0,0,3,3,"standard"
0,0,887,891,"standard"
0,0,4,35,"standard"
0,0,6,12,"standard"
0,0,485,153,"standard"
0,0,71,70,"standard"
0,0,34,9,"standard"
0,0,4,234,"standard"
0,0,14,13,"standard"
0,0,3,10,"standard"
0,0,17,12,"standard"
0,0,8,8,"standard"
0,0,297,290,"standard"
0,0,24,18,"standard"
0,0,7,30,"standard"
0,0,7,5,"standard"
0,0,18,27,"standard"
0,0,13,21,"standard"
0,0,856,10,"standard"
0,0,67,75,"standard"
0,0,5,3,"standard"
0,0,52,45,"standard"
0,0,13,8,"standard"
0,0,736,729,"standard"
0,0,262,262,"standard"
0,0,665,653,"standard"
0,0,16,27,"standard"
0,0,63,68,"standard"
0,0,46,51,"standard"
0,0,72,10,"standard"
0,0,101,109,"standard"
0,0,24,24,"standard"
0,0,8,7,"standard"
0,0,21,21,"standard"
0,0,2,9,"standard"
0,0,131,131,"standard"
271,82,1000,1000,"standard"
0,0,60,69,"standard"
0,0,204,200,"standard"
0,0,26,690,"standard"
0,0,3,9,"standard"
0,0,398,9,"standard"
0,0,11,4,"standard"
0,0,5,3,"standard"
0,0,2,5,"standard"
0,0,12,2,"standard"
0,0,24,5,"standard"
0,0,17,16,"standard"
0,0,336,51,"standard"
0,0,3,7,"standard"
0,0,16,2,"standard"
0,0,42,50,"standard"
0,0,7,287,"standard"
0,0,135,2,"standard"
0,0,4,5,"standard"
0,0,3,249,"standard"
0,0,37,37,"standard"
0,0,7,7,"standard"
0,0,7,5,"standard"
0,0,38,35,"standard"
0,0,2,24,"standard"
0,0,19,12,"standard"
0,0,67,36,"standard"
0,0,337,407,"standard"
0,0,4,22,"standard"
0,0,354,366,"standard"
0,0,435,434,"standard"
0,0,10,10,"standard"
0,0,13,13,"standard"
0,0,2,7,"standard"
0,0,11,7,"standard"
0,0,4,142,"standard"
0,0,27,14,"standard"
0,0,11,20,"standard"
0,0,14,14,"standard"
0,0,630,642,"standard"
0,0,25,23,"standard"
0,0,256,250,"standard"
0,0,422,433,"standard"
236,232,1000,1000,"standard"
0,0,33,6,"standard"
0,0,18,36,"standard"
0,0,157,157,"standard"
0,0,9,2,"standard"
0,0,4,9,"standard"
0,0,318,239,"standard"
0,0,24,4,"standard"
0,0,2,67,"standard"
0,0,6,12,"standard"
0,0,3,3,"standard"
0,0,3,44,"standard"
0,0,58,45,"standard"
0,0,13,4,"standard"
139,101,1000,1000,"standard"
0,0,195,195,"standard"
0,0,26,28,"standard"
0,0,215,4,"standard"
0,0,218,175,"standard"
0,0,10,10,"standard"
0,0,46,39,"standard"
0,0,2,6,"standard"
0,0,560,568,"standard"
0,0,20,105,"standard"
0,0,843,843,"standard"
0,0,4,11,"standard"
0,0,11,5,"standard"
0,0,7,6,"standard"
0,0,953,946,"standard"
0,0,25,16,"standard"
0,0,21,20,"standard"
0,0,191,191,"standard"
0,0,6,57,"standard"
0,0,15,2,"standard"
0,0,8,7,"standard"
0,0,11,12,"standard"
0,0,19,8,"standard"
0,0,7,7,"standard"
0,0,2,249,"standard"
0,0,27,953,"standard"
0,0,78,26,"standard"
0,0,21,31,"standard"
0,0,446,501,"standard"
0,0,79,3,"standard"
0,0,5,6,"standard"
0,0,10,12,"standard"
0,0,297,292,"standard"
0,0,12,17,"standard"
0,0,5,18,"standard"
0,0,6,12,"standard"
0,0,35,502,"standard"
0,0,2,4,"standard"
0,0,145,145,"standard"
0,0,6,10,"standard"
0,0,6,6,"standard"
0,0,753,754,"standard"
0,0,2,5,"standard"
0,0,233,102,"standard"
0,0,49,56,"standard"
0,0,792,792,"standard"
0,0,2,3,"standard"
0,0,6,18,"standard"
0,0,89,85,"standard"
0,0,7,10,"standard"
0,0,9,6,"standard"
0,0,609,66,"standard"
0,0,710,720,"standard"
0,0,3,3,"standard"
0,0,755,753,"standard"
0,0,36,43,"standard"
0,0,4,3,"standard"
0,0,11,15,"standard"
0,0,7,7,"standard"
0,0,24,35,"standard"
0,0,6,3,"standard"
0,0,448,4,"standard"
0,0,37,39,"standard"
0,0,3,2,"standard"
0,0,38,39,"standard"
0,0,2,20,"standard"
0,0,9,9,"standard"
0,0,5,13,"standard"
0,0,125,26,"standard"
0,0,17,18,"standard"
0,0,143,90,"standard"
0,0,7,27,"standard"
0,0,8,7,"standard"
0,0,44,320,"standard"
0,0,116,115,"standard"
0,0,166,10,"standard"
0,0,2,4,"standard"
0,0,23,5,"standard"
0,0,8,2,"standard"
0,0,9,6,"standard"
0,0,17,20,"standard"
0,0,41,18,"standard"
0,0,52,52,"standard"
0,0,92,247,"standard"
0,0,119,56,"standard"
0,0,2,4,"standard"
0,0,14,614,"standard"
0,0,157,160,"standard"
215,242,1000,1000,"standard"
0,0,6,103,"standard"
0,0,4,26,"standard"
0,0,6,9,"standard"
0,0,2,19,"standard"
0,0,55,53,"standard"
0,0,5,3,"standard"
0,0,8,13,"standard"
0,0,63,54,"standard"
0,0,5,6,"standard"
0,0,78,107,"standard"
0,0,471,367,"standard"
0,0,45,40,"standard"
0,0,55,44,"standard"
0,0,25,85,"standard"
0,0,60,131,"standard"
0,0,60,10,"standard"
0,0,24,18,"standard"
0,0,20,16,"standard"
0,0,24,26,"standard"
0,0,3,5,"standard"
0,0,587,887,"standard"
0,0,44,48,"standard"
0,0,272,263,"standard"
93,95,1000,1000,"standard"
0,0,23,24,"standard"
