"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,21,233,81,"stingy (2)"
0,0,0,2,28,57,"stingy (2)"
0,0,0,50,295,143,"stingy (2)"
0,0,0,7,7,3,"stingy (2)"
0,0,0,3,25,2,"stingy (2)"
0,0,0,2,3,5,"stingy (2)"
0,0,0,17,3,2,"stingy (2)"
0,0,0,5,100,96,"stingy (2)"
0,0,0,7,23,3,"stingy (2)"
0,0,0,37,23,11,"stingy (2)"
0,0,0,17,79,48,"stingy (2)"
0,0,0,22,8,7,"stingy (2)"
225,0,0,1000,16,614,"stingy (2)"
0,0,0,9,126,12,"stingy (2)"
0,0,0,2,9,3,"stingy (2)"
0,0,0,23,15,4,"stingy (2)"
0,0,0,3,14,186,"stingy (2)"
0,0,0,10,10,25,"stingy (2)"
0,0,0,31,564,5,"stingy (2)"
0,0,0,21,318,9,"stingy (2)"
0,0,0,25,11,5,"stingy (2)"
0,0,0,3,13,5,"stingy (2)"
0,0,0,25,776,14,"stingy (2)"
0,0,0,93,30,12,"stingy (2)"
0,0,0,101,64,2,"stingy (2)"
0,0,0,200,77,64,"stingy (2)"
0,335,0,4,1000,430,"stingy (2)"
0,0,0,16,3,4,"stingy (2)"
0,0,0,16,23,7,"stingy (2)"
0,0,0,32,5,13,"stingy (2)"
0,0,0,24,24,12,"stingy (2)"
0,0,0,174,7,108,"stingy (2)"
0,0,0,11,2,3,"stingy (2)"
0,0,0,3,762,13,"stingy (2)"
0,0,0,27,26,14,"stingy (2)"
0,0,0,12,2,13,"stingy (2)"
0,0,0,69,22,4,"stingy (2)"
0,0,0,213,55,161,"stingy (2)"
0,0,0,32,219,11,"stingy (2)"
0,0,0,72,37,39,"stingy (2)"
0,0,0,26,788,277,"stingy (2)"
0,0,0,12,70,10,"stingy (2)"
0,0,0,194,89,4,"stingy (2)"
0,0,0,50,20,17,"stingy (2)"
0,0,0,9,13,8,"stingy (2)"
0,0,0,370,14,13,"stingy (2)"
0,0,0,18,4,10,"stingy (2)"
0,0,0,6,14,6,"stingy (2)"
0,0,0,9,140,5,"stingy (2)"
0,0,0,53,2,9,"stingy (2)"
0,0,0,465,2,188,"stingy (2)"
0,0,0,6,3,5,"stingy (2)"
0,0,0,4,220,72,"stingy (2)"
0,0,0,18,266,17,"stingy (2)"
0,0,0,3,6,13,"stingy (2)"
0,0,0,15,4,5,"stingy (2)"
0,0,0,35,3,12,"stingy (2)"
0,0,0,29,19,7,"stingy (2)"
0,0,0,82,12,6,"stingy (2)"
0,0,0,47,13,11,"stingy (2)"
0,0,0,23,122,24,"stingy (2)"
0,0,0,5,27,10,"stingy (2)"
0,0,0,57,65,6,"stingy (2)"
0,0,0,2,206,5,"stingy (2)"
0,0,0,5,910,490,"stingy (2)"
0,0,0,12,32,12,"stingy (2)"
0,0,0,3,4,44,"stingy (2)"
0,0,0,111,7,10,"stingy (2)"
0,0,0,9,61,426,"stingy (2)"
0,0,0,59,89,60,"stingy (2)"
0,0,0,390,4,384,"stingy (2)"
0,0,0,16,4,17,"stingy (2)"
0,0,0,308,4,11,"stingy (2)"
0,0,0,5,14,13,"stingy (2)"
0,0,0,120,293,39,"stingy (2)"
0,0,0,21,3,26,"stingy (2)"
0,0,0,8,147,7,"stingy (2)"
0,0,0,53,83,70,"stingy (2)"
0,0,0,172,3,2,"stingy (2)"
0,0,0,24,8,2,"stingy (2)"
0,0,0,7,14,215,"stingy (2)"
0,0,0,3,96,6,"stingy (2)"
0,0,0,63,208,7,"stingy (2)"
0,0,0,19,23,3,"stingy (2)"
0,0,0,93,4,29,"stingy (2)"
0,0,0,132,81,66,"stingy (2)"
0,0,0,119,77,39,"stingy (2)"
0,0,0,21,71,11,"stingy (2)"
0,0,0,3,502,26,"stingy (2)"
0,0,0,419,62,38,"stingy (2)"
0,0,0,5,5,3,"stingy (2)"
0,0,0,3,345,3,"stingy (2)"
0,0,0,44,8,3,"stingy (2)"
0,0,0,14,45,33,"stingy (2)"
0,0,0,5,15,18,"stingy (2)"
0,0,0,14,561,497,"stingy (2)"
192,0,0,1000,26,28,"stingy (2)"
0,0,0,14,136,5,"stingy (2)"
0,0,0,5,29,5,"stingy (2)"
0,0,0,2,2,136,"stingy (2)"
0,0,0,4,29,7,"stingy (2)"
0,0,0,39,14,12,"stingy (2)"
0,0,0,2,32,4,"stingy (2)"
0,0,0,8,47,5,"stingy (2)"
0,0,0,20,80,7,"stingy (2)"
0,0,0,7,3,7,"stingy (2)"
0,0,0,63,21,35,"stingy (2)"
0,0,0,17,4,3,"stingy (2)"
0,0,0,3,43,2,"stingy (2)"
0,0,0,24,357,43,"stingy (2)"
0,0,0,12,3,6,"stingy (2)"
0,0,0,94,72,23,"stingy (2)"
0,0,0,25,3,13,"stingy (2)"
0,0,0,8,94,32,"stingy (2)"
0,0,0,30,29,27,"stingy (2)"
0,0,0,92,130,55,"stingy (2)"
0,0,0,252,15,238,"stingy (2)"
0,0,0,23,6,12,"stingy (2)"
0,0,0,26,22,2,"stingy (2)"
0,0,0,335,92,8,"stingy (2)"
0,0,0,24,2,24,"stingy (2)"
0,0,0,16,66,2,"stingy (2)"
0,0,0,14,635,22,"stingy (2)"
600,0,0,1000,5,20,"stingy (2)"
0,0,0,60,4,6,"stingy (2)"
0,0,0,16,9,3,"stingy (2)"
0,0,0,3,10,7,"stingy (2)"
0,0,0,42,168,27,"stingy (2)"
0,0,0,4,29,2,"stingy (2)"
0,0,0,232,31,7,"stingy (2)"
0,0,0,587,174,22,"stingy (2)"
0,0,0,80,7,6,"stingy (2)"
0,396,0,66,1000,598,"stingy (2)"
0,0,0,16,30,20,"stingy (2)"
0,0,0,36,14,5,"stingy (2)"
0,0,0,4,43,7,"stingy (2)"
0,0,0,461,5,39,"stingy (2)"
0,0,0,3,24,7,"stingy (2)"
0,0,0,4,25,4,"stingy (2)"
0,0,0,466,9,23,"stingy (2)"
0,0,0,190,41,182,"stingy (2)"
0,0,0,66,87,88,"stingy (2)"
0,0,0,146,5,8,"stingy (2)"
0,0,0,52,15,486,"stingy (2)"
0,0,0,231,8,6,"stingy (2)"
0,0,0,2,11,8,"stingy (2)"
0,0,0,40,15,14,"stingy (2)"
0,0,0,60,124,34,"stingy (2)"
0,0,0,2,3,2,"stingy (2)"
0,0,0,6,20,399,"stingy (2)"
0,0,0,113,4,5,"stingy (2)"
0,0,0,131,521,418,"stingy (2)"
0,0,0,15,144,4,"stingy (2)"
0,0,0,3,40,464,"stingy (2)"
0,0,0,34,407,144,"stingy (2)"
0,0,0,67,47,4,"stingy (2)"
0,0,0,33,5,5,"stingy (2)"
0,0,0,54,10,5,"stingy (2)"
0,0,0,83,256,38,"stingy (2)"
0,0,0,4,8,2,"stingy (2)"
0,0,0,80,2,10,"stingy (2)"
0,0,0,27,4,8,"stingy (2)"
0,0,0,10,224,4,"stingy (2)"
0,0,0,207,5,4,"stingy (2)"
0,0,0,144,23,18,"stingy (2)"
0,0,0,9,12,11,"stingy (2)"
0,0,0,67,65,26,"stingy (2)"
0,0,0,263,292,5,"stingy (2)"
0,0,0,32,16,10,"stingy (2)"
0,0,0,17,6,5,"stingy (2)"
0,0,0,4,474,6,"stingy (2)"
0,0,0,11,33,55,"stingy (2)"
0,0,0,7,8,3,"stingy (2)"
0,0,0,2,278,2,"stingy (2)"
0,0,0,9,8,5,"stingy (2)"
0,0,0,103,456,9,"stingy (2)"
0,0,0,82,99,17,"stingy (2)"
0,0,0,2,15,4,"stingy (2)"
0,0,0,164,4,7,"stingy (2)"
0,0,0,852,12,6,"stingy (2)"
0,0,0,12,18,2,"stingy (2)"
0,0,0,2,355,226,"stingy (2)"
0,0,0,84,18,71,"stingy (2)"
0,0,0,12,127,38,"stingy (2)"
0,0,0,29,281,55,"stingy (2)"
0,0,0,8,4,6,"stingy (2)"
0,0,0,6,5,43,"stingy (2)"
0,0,0,8,2,54,"stingy (2)"
0,0,0,11,21,48,"stingy (2)"
0,0,0,4,388,5,"stingy (2)"
0,0,0,44,74,3,"stingy (2)"
0,0,0,86,479,7,"stingy (2)"
0,0,0,2,64,8,"stingy (2)"
0,0,0,23,6,15,"stingy (2)"
0,0,0,112,7,7,"stingy (2)"
0,0,0,18,75,6,"stingy (2)"
0,0,0,3,4,58,"stingy (2)"
0,0,0,195,51,11,"stingy (2)"
0,0,0,6,15,11,"stingy (2)"
0,0,0,9,17,3,"stingy (2)"
0,0,0,93,10,9,"stingy (2)"
0,0,0,220,19,9,"stingy (2)"
0,0,0,7,29,4,"stingy (2)"
0,0,0,3,143,127,"stingy (2)"
0,0,0,2,3,8,"stingy (2)"
0,0,0,344,50,334,"stingy (2)"
0,0,0,53,560,29,"stingy (2)"
0,0,0,2,8,4,"stingy (2)"
0,0,0,176,10,5,"stingy (2)"
0,0,0,306,8,283,"stingy (2)"
0,0,0,136,86,12,"stingy (2)"
0,0,0,8,120,53,"stingy (2)"
0,0,0,382,2,4,"stingy (2)"
0,0,0,7,8,2,"stingy (2)"
0,0,0,463,474,23,"stingy (2)"
0,0,0,11,5,11,"stingy (2)"
0,0,0,6,70,2,"stingy (2)"
0,0,0,38,223,11,"stingy (2)"
0,0,0,2,49,7,"stingy (2)"
0,0,0,19,257,165,"stingy (2)"
0,0,0,5,48,4,"stingy (2)"
0,0,0,40,6,2,"stingy (2)"
0,0,0,241,10,6,"stingy (2)"
0,0,0,20,2,8,"stingy (2)"
0,0,0,188,29,22,"stingy (2)"
0,0,0,6,40,21,"stingy (2)"
0,0,0,145,101,50,"stingy (2)"
0,0,0,14,8,2,"stingy (2)"
0,0,0,264,2,37,"stingy (2)"
0,0,0,11,24,9,"stingy (2)"
0,0,0,14,5,4,"stingy (2)"
0,0,0,7,6,2,"stingy (2)"
0,0,0,299,7,285,"stingy (2)"
0,0,0,445,5,9,"stingy (2)"
0,0,0,306,88,207,"stingy (2)"
0,0,0,2,116,20,"stingy (2)"
0,0,0,2,2,3,"stingy (2)"
0,0,0,9,379,24,"stingy (2)"
0,0,0,542,10,65,"stingy (2)"
0,0,0,6,14,15,"stingy (2)"
0,0,0,38,147,5,"stingy (2)"
0,117,0,9,1000,6,"stingy (2)"
0,0,0,56,9,8,"stingy (2)"
0,0,0,9,2,2,"stingy (2)"
0,0,0,332,17,2,"stingy (2)"
0,0,0,38,352,7,"stingy (2)"
0,0,0,18,265,153,"stingy (2)"
0,0,0,93,3,4,"stingy (2)"
502,0,0,1000,24,361,"stingy (2)"
0,0,0,2,6,2,"stingy (2)"
0,0,0,37,4,10,"stingy (2)"
0,0,0,22,60,17,"stingy (2)"
0,0,0,81,2,4,"stingy (2)"
0,0,0,32,15,10,"stingy (2)"
0,0,0,74,22,58,"stingy (2)"
0,0,0,78,107,9,"stingy (2)"
0,0,0,63,6,7,"stingy (2)"
0,0,0,634,60,4,"stingy (2)"
0,0,0,10,2,2,"stingy (2)"
0,0,0,112,5,23,"stingy (2)"
0,0,0,184,3,33,"stingy (2)"
0,0,0,19,4,13,"stingy (2)"
0,0,0,11,178,102,"stingy (2)"
0,0,0,6,54,22,"stingy (2)"
0,0,0,5,7,6,"stingy (2)"
0,0,0,2,8,8,"stingy (2)"
0,0,0,24,2,13,"stingy (2)"
0,0,0,9,3,5,"stingy (2)"
0,0,0,3,7,4,"stingy (2)"
417,0,0,1000,9,683,"stingy (2)"
0,0,0,12,3,14,"stingy (2)"
0,0,0,5,24,19,"stingy (2)"
0,0,0,2,11,7,"stingy (2)"
0,0,0,106,3,30,"stingy (2)"
0,0,0,2,212,61,"stingy (2)"
0,0,0,26,97,9,"stingy (2)"
0,0,0,42,23,9,"stingy (2)"
0,0,0,7,34,4,"stingy (2)"
0,0,0,4,138,2,"stingy (2)"
0,0,0,97,34,75,"stingy (2)"
0,0,0,7,264,7,"stingy (2)"
0,0,0,11,3,11,"stingy (2)"
0,0,0,8,10,9,"stingy (2)"
0,0,0,4,37,6,"stingy (2)"
0,0,0,6,3,34,"stingy (2)"
0,0,0,25,32,13,"stingy (2)"
0,0,0,21,3,19,"stingy (2)"
0,0,0,51,443,60,"stingy (2)"
0,0,0,43,3,6,"stingy (2)"
0,0,0,31,109,26,"stingy (2)"
0,0,0,200,128,13,"stingy (2)"
0,0,0,916,12,5,"stingy (2)"
0,0,0,19,8,4,"stingy (2)"
0,0,0,5,3,2,"stingy (2)"
0,0,0,3,12,4,"stingy (2)"
0,0,0,7,5,8,"stingy (2)"
0,0,0,2,141,46,"stingy (2)"
0,0,0,35,4,6,"stingy (2)"
0,0,0,9,7,7,"stingy (2)"
0,0,0,46,3,2,"stingy (2)"
0,0,0,796,4,79,"stingy (2)"
0,0,0,3,3,4,"stingy (2)"
0,0,0,7,20,4,"stingy (2)"
0,0,0,16,7,11,"stingy (2)"
0,0,0,31,2,4,"stingy (2)"
0,0,0,37,25,35,"stingy (2)"
0,105,0,24,1000,8,"stingy (2)"
0,0,0,7,7,7,"stingy (2)"
0,600,0,13,1000,11,"stingy (2)"
0,0,0,982,25,20,"stingy (2)"
0,0,0,357,84,366,"stingy (2)"
0,0,0,19,6,8,"stingy (2)"
0,0,0,3,15,3,"stingy (2)"
0,0,0,32,155,153,"stingy (2)"
0,0,0,99,415,199,"stingy (2)"
0,0,0,53,2,3,"stingy (2)"
0,0,0,36,11,11,"stingy (2)"
0,0,0,378,22,60,"stingy (2)"
0,0,0,2,4,17,"stingy (2)"
0,0,0,41,66,4,"stingy (2)"
0,0,0,10,10,10,"stingy (2)"
0,0,0,2,117,36,"stingy (2)"
0,0,0,75,7,4,"stingy (2)"
0,0,0,17,12,2,"stingy (2)"
0,0,0,523,68,65,"stingy (2)"
0,0,0,3,242,4,"stingy (2)"
0,0,0,87,27,13,"stingy (2)"
0,0,0,674,16,345,"stingy (2)"
0,0,0,7,600,184,"stingy (2)"
0,0,0,4,8,3,"stingy (2)"
0,0,0,8,3,46,"stingy (2)"
0,0,0,6,22,3,"stingy (2)"
0,0,0,72,135,7,"stingy (2)"
0,0,0,71,146,3,"stingy (2)"
0,0,0,6,11,23,"stingy (2)"
0,0,0,11,2,4,"stingy (2)"
0,0,0,49,84,18,"stingy (2)"
0,0,0,93,2,5,"stingy (2)"
0,0,0,472,10,10,"stingy (2)"
0,0,0,317,5,4,"stingy (2)"
0,0,0,11,50,4,"stingy (2)"
0,0,0,3,5,6,"stingy (2)"
0,0,0,10,60,47,"stingy (2)"
0,0,0,15,7,4,"stingy (2)"
0,0,0,39,25,335,"stingy (2)"
0,0,0,58,318,7,"stingy (2)"
0,0,0,2,6,2,"stingy (2)"
0,0,0,23,20,6,"stingy (2)"
0,0,0,9,10,6,"stingy (2)"
0,0,0,13,6,6,"stingy (2)"
0,0,0,208,2,187,"stingy (2)"
0,0,0,419,42,28,"stingy (2)"
0,0,0,11,2,2,"stingy (2)"
0,0,0,6,48,31,"stingy (2)"
0,0,0,29,19,20,"stingy (2)"
0,0,0,38,12,2,"stingy (2)"
0,0,0,15,559,32,"stingy (2)"
0,0,0,8,411,338,"stingy (2)"
0,0,0,802,43,14,"stingy (2)"
0,0,0,11,403,7,"stingy (2)"
0,0,0,4,4,15,"stingy (2)"
0,0,0,46,25,6,"stingy (2)"
0,0,0,54,10,10,"stingy (2)"
0,0,0,37,28,60,"stingy (2)"
0,0,0,47,4,9,"stingy (2)"
0,0,0,40,143,16,"stingy (2)"
0,0,0,26,4,6,"stingy (2)"
0,0,0,17,11,11,"stingy (2)"
0,0,0,35,3,7,"stingy (2)"
0,0,0,27,43,5,"stingy (2)"
0,0,0,8,7,2,"stingy (2)"
0,0,0,3,2,110,"stingy (2)"
0,0,0,38,888,809,"stingy (2)"
0,0,0,23,868,526,"stingy (2)"
0,0,0,2,4,9,"stingy (2)"
0,0,0,9,518,63,"stingy (2)"
0,0,0,126,15,118,"stingy (2)"
0,0,0,24,133,12,"stingy (2)"
0,0,0,5,80,5,"stingy (2)"
0,0,0,19,2,12,"stingy (2)"
0,0,0,3,37,2,"stingy (2)"
0,0,0,150,3,44,"stingy (2)"
0,0,0,12,44,23,"stingy (2)"
0,0,0,37,54,7,"stingy (2)"
369,0,0,1000,12,688,"stingy (2)"
0,0,0,103,18,17,"stingy (2)"
0,0,0,204,13,4,"stingy (2)"
0,0,0,258,28,6,"stingy (2)"
0,0,0,6,105,9,"stingy (2)"
0,0,0,6,15,9,"stingy (2)"
0,0,0,5,5,6,"stingy (2)"
0,0,0,2,96,64,"stingy (2)"
0,0,0,2,19,8,"stingy (2)"
0,0,0,773,60,41,"stingy (2)"
0,0,0,7,13,15,"stingy (2)"
0,0,0,7,4,2,"stingy (2)"
0,0,0,8,9,814,"stingy (2)"
0,0,0,5,3,55,"stingy (2)"
0,0,0,4,17,5,"stingy (2)"
0,0,0,175,2,3,"stingy (2)"
0,0,0,435,414,286,"stingy (2)"
0,0,0,43,9,7,"stingy (2)"
0,0,0,17,11,11,"stingy (2)"
0,0,0,492,2,10,"stingy (2)"
0,0,0,6,22,3,"stingy (2)"
0,0,0,9,21,10,"stingy (2)"
0,0,0,99,2,2,"stingy (2)"
0,0,0,28,126,19,"stingy (2)"
0,0,0,3,26,7,"stingy (2)"
0,0,0,102,165,16,"stingy (2)"
0,0,0,231,44,2,"stingy (2)"
0,0,0,13,48,36,"stingy (2)"
0,0,0,361,710,684,"stingy (2)"
0,0,0,5,80,18,"stingy (2)"
0,0,0,5,3,5,"stingy (2)"
0,0,0,11,10,8,"stingy (2)"
0,0,0,2,2,10,"stingy (2)"
0,0,0,13,267,8,"stingy (2)"
0,0,0,3,6,7,"stingy (2)"
0,0,0,12,3,12,"stingy (2)"
0,0,0,89,39,33,"stingy (2)"
0,0,0,19,4,4,"stingy (2)"
0,0,0,21,35,12,"stingy (2)"
0,0,0,6,59,21,"stingy (2)"
0,0,0,67,9,10,"stingy (2)"
0,0,0,96,2,2,"stingy (2)"
0,0,0,365,2,284,"stingy (2)"
0,0,0,13,254,2,"stingy (2)"
0,0,0,23,20,4,"stingy (2)"
0,0,0,73,31,15,"stingy (2)"
0,0,0,3,3,116,"stingy (2)"
0,0,0,18,177,3,"stingy (2)"
0,0,0,27,882,558,"stingy (2)"
0,0,0,33,2,9,"stingy (2)"
0,0,0,129,65,11,"stingy (2)"
0,0,0,6,28,31,"stingy (2)"
0,0,0,4,72,3,"stingy (2)"
0,0,0,7,313,4,"stingy (2)"
0,0,0,36,24,29,"stingy (2)"
0,0,0,804,15,501,"stingy (2)"
0,0,0,3,5,4,"stingy (2)"
0,0,0,639,3,4,"stingy (2)"
0,0,0,4,239,213,"stingy (2)"
0,0,0,64,11,2,"stingy (2)"
0,0,0,10,12,8,"stingy (2)"
0,0,0,142,566,3,"stingy (2)"
0,0,0,7,15,13,"stingy (2)"
0,0,0,16,32,5,"stingy (2)"
0,0,0,242,8,2,"stingy (2)"
0,0,0,2,3,6,"stingy (2)"
0,0,0,41,95,82,"stingy (2)"
0,0,0,32,192,14,"stingy (2)"
0,0,0,17,144,41,"stingy (2)"
0,0,0,5,2,2,"stingy (2)"
0,0,0,3,22,16,"stingy (2)"
0,0,0,19,56,7,"stingy (2)"
0,0,0,44,3,19,"stingy (2)"
0,0,0,8,121,111,"stingy (2)"
0,0,0,11,430,5,"stingy (2)"
0,0,0,9,7,9,"stingy (2)"
0,0,0,15,7,12,"stingy (2)"
0,0,0,2,2,3,"stingy (2)"
0,0,0,368,6,3,"stingy (2)"
0,0,0,17,11,10,"stingy (2)"
0,0,0,91,18,11,"stingy (2)"
0,0,0,4,13,4,"stingy (2)"
0,0,0,3,16,34,"stingy (2)"
0,0,0,3,178,179,"stingy (2)"
0,0,0,117,26,33,"stingy (2)"
0,0,0,8,5,3,"stingy (2)"
0,0,0,23,277,3,"stingy (2)"
0,600,0,8,1000,3,"stingy (2)"
0,0,0,15,234,2,"stingy (2)"
0,0,0,30,43,22,"stingy (2)"
0,0,0,5,452,36,"stingy (2)"
0,0,0,11,11,2,"stingy (2)"
0,0,0,4,325,10,"stingy (2)"
0,0,0,45,92,7,"stingy (2)"
0,0,0,31,16,16,"stingy (2)"
0,0,0,30,2,6,"stingy (2)"
0,0,0,4,87,8,"stingy (2)"
0,0,0,146,18,10,"stingy (2)"
0,0,0,19,278,6,"stingy (2)"
0,0,0,39,164,39,"stingy (2)"
0,0,0,10,29,3,"stingy (2)"
0,0,0,6,12,6,"stingy (2)"
0,0,0,3,14,5,"stingy (2)"
0,0,0,6,7,39,"stingy (2)"
0,0,0,33,4,8,"stingy (2)"
0,0,0,62,38,28,"stingy (2)"
0,0,0,8,8,8,"stingy (2)"
0,416,0,69,1000,59,"stingy (2)"
0,0,0,328,41,16,"stingy (2)"
0,0,0,930,6,242,"stingy (2)"
0,0,0,57,10,17,"stingy (2)"
0,0,0,14,6,2,"stingy (2)"
0,0,0,3,2,23,"stingy (2)"
0,0,0,2,9,5,"stingy (2)"
0,0,0,123,2,3,"stingy (2)"
0,0,0,8,9,12,"stingy (2)"
0,0,0,3,4,4,"stingy (2)"
0,0,0,34,5,6,"stingy (2)"
0,0,0,3,8,51,"stingy (2)"
0,0,0,19,6,5,"stingy (2)"
0,0,0,2,34,5,"stingy (2)"
0,0,0,14,2,2,"stingy (2)"
0,0,0,13,39,11,"stingy (2)"
0,0,0,118,121,56,"stingy (2)"
0,0,0,5,85,9,"stingy (2)"
0,459,0,5,1000,5,"stingy (2)"
0,0,0,12,3,14,"stingy (2)"
0,0,0,58,519,10,"stingy (2)"
0,0,0,3,680,14,"stingy (2)"
0,0,0,4,166,6,"stingy (2)"
0,0,0,234,11,29,"stingy (2)"
0,0,0,2,2,4,"stingy (2)"
0,0,0,76,355,10,"stingy (2)"
0,0,0,254,146,11,"stingy (2)"
0,0,0,16,28,9,"stingy (2)"
0,0,0,30,9,5,"stingy (2)"
0,0,0,3,4,2,"stingy (2)"
0,0,0,35,392,12,"stingy (2)"
0,0,0,76,19,71,"stingy (2)"
0,0,0,360,17,36,"stingy (2)"
0,0,0,15,165,13,"stingy (2)"
0,0,0,84,58,58,"stingy (2)"
0,0,0,88,5,16,"stingy (2)"
0,0,0,136,21,2,"stingy (2)"
0,0,0,48,621,310,"stingy (2)"
0,0,0,28,583,7,"stingy (2)"
0,0,0,28,9,24,"stingy (2)"
0,0,0,152,2,11,"stingy (2)"
0,0,0,5,2,12,"stingy (2)"
0,0,0,2,2,8,"stingy (2)"
0,0,0,2,6,6,"stingy (2)"
0,0,0,10,3,3,"stingy (2)"
0,0,0,16,186,4,"stingy (2)"
0,0,0,12,86,2,"stingy (2)"
0,0,0,110,57,16,"stingy (2)"
0,0,0,34,41,17,"stingy (2)"
0,0,0,10,217,11,"stingy (2)"
0,0,0,21,21,5,"stingy (2)"
0,0,0,2,16,18,"stingy (2)"
0,0,0,3,6,4,"stingy (2)"
0,0,0,3,4,390,"stingy (2)"
0,0,0,48,173,5,"stingy (2)"
0,0,0,3,7,3,"stingy (2)"
0,0,0,14,18,68,"stingy (2)"
0,0,0,5,8,16,"stingy (2)"
0,0,0,5,60,2,"stingy (2)"
0,0,0,12,110,35,"stingy (2)"
0,0,0,2,71,6,"stingy (2)"
0,0,0,14,2,2,"stingy (2)"
0,0,0,8,9,4,"stingy (2)"
0,0,0,125,2,55,"stingy (2)"
0,384,0,78,1000,994,"stingy (2)"
0,0,0,39,8,3,"stingy (2)"
0,0,0,46,3,43,"stingy (2)"
0,0,0,4,151,8,"stingy (2)"
0,0,0,10,3,2,"stingy (2)"
0,0,0,11,18,36,"stingy (2)"
0,0,0,8,303,5,"stingy (2)"
0,0,0,382,3,274,"stingy (2)"
0,0,0,9,925,9,"stingy (2)"
0,0,0,25,298,170,"stingy (2)"
0,0,0,81,312,43,"stingy (2)"
0,0,0,2,12,5,"stingy (2)"
0,0,0,759,11,3,"stingy (2)"
0,0,0,162,165,17,"stingy (2)"
0,0,0,2,2,4,"stingy (2)"
0,0,0,18,37,6,"stingy (2)"
0,0,0,7,454,12,"stingy (2)"
0,0,0,54,307,37,"stingy (2)"
0,0,0,74,45,26,"stingy (2)"
0,0,0,95,2,5,"stingy (2)"
0,0,0,3,33,33,"stingy (2)"
0,0,0,47,64,6,"stingy (2)"
0,0,0,132,10,9,"stingy (2)"
0,0,0,65,165,150,"stingy (2)"
0,0,0,140,293,220,"stingy (2)"
0,0,0,2,73,3,"stingy (2)"
0,0,0,2,14,15,"stingy (2)"
0,0,0,8,7,6,"stingy (2)"
0,0,0,11,36,17,"stingy (2)"
0,0,0,22,8,9,"stingy (2)"
0,0,0,2,2,297,"stingy (2)"
0,0,0,3,9,4,"stingy (2)"
0,0,0,94,124,78,"stingy (2)"
0,0,0,26,3,6,"stingy (2)"
0,0,0,48,4,19,"stingy (2)"
0,0,0,3,92,4,"stingy (2)"
0,0,0,210,5,4,"stingy (2)"
0,0,0,36,564,101,"stingy (2)"
0,0,0,38,3,36,"stingy (2)"
0,0,0,10,4,3,"stingy (2)"
0,0,0,3,4,3,"stingy (2)"
0,0,0,74,19,5,"stingy (2)"
0,0,0,16,7,3,"stingy (2)"
0,0,0,15,40,21,"stingy (2)"
0,0,0,2,16,3,"stingy (2)"
0,0,0,556,2,545,"stingy (2)"
0,0,0,4,3,179,"stingy (2)"
0,0,0,33,72,29,"stingy (2)"
0,0,0,358,37,10,"stingy (2)"
0,0,0,8,201,5,"stingy (2)"
0,0,0,6,24,11,"stingy (2)"
0,0,0,4,21,14,"stingy (2)"
0,0,0,28,30,7,"stingy (2)"
0,0,0,23,59,5,"stingy (2)"
0,0,0,4,22,3,"stingy (2)"
0,0,0,22,10,9,"stingy (2)"
0,0,0,26,7,7,"stingy (2)"
0,0,0,10,13,13,"stingy (2)"
0,0,0,368,34,39,"stingy (2)"
0,0,0,15,41,10,"stingy (2)"
0,0,0,130,11,127,"stingy (2)"
0,0,0,12,2,5,"stingy (2)"
0,0,0,3,126,3,"stingy (2)"
0,0,0,8,217,30,"stingy (2)"
0,0,0,2,50,4,"stingy (2)"
0,0,0,556,2,329,"stingy (2)"
0,0,0,19,6,8,"stingy (2)"
0,0,0,21,18,20,"stingy (2)"
0,0,0,33,104,131,"stingy (2)"
0,0,0,31,14,12,"stingy (2)"
0,0,0,207,36,42,"stingy (2)"
0,0,0,35,10,9,"stingy (2)"
0,0,0,24,385,5,"stingy (2)"
0,0,0,2,6,8,"stingy (2)"
0,0,0,166,2,2,"stingy (2)"
0,0,0,26,4,5,"stingy (2)"
0,0,0,20,363,362,"stingy (2)"
0,0,0,11,65,2,"stingy (2)"
0,0,0,5,33,2,"stingy (2)"
0,0,0,47,16,21,"stingy (2)"
0,0,0,5,6,5,"stingy (2)"
0,0,0,5,7,6,"stingy (2)"
0,0,0,83,2,62,"stingy (2)"
0,0,0,5,7,5,"stingy (2)"
0,0,0,38,19,17,"stingy (2)"
0,0,0,12,48,3,"stingy (2)"
0,0,0,38,8,2,"stingy (2)"
0,0,0,11,9,5,"stingy (2)"
0,0,0,2,9,2,"stingy (2)"
0,0,0,2,198,3,"stingy (2)"
0,0,0,127,6,3,"stingy (2)"
0,0,0,68,68,36,"stingy (2)"
0,0,0,831,7,3,"stingy (2)"
0,0,0,5,8,2,"stingy (2)"
0,0,0,10,244,7,"stingy (2)"
0,0,0,16,19,13,"stingy (2)"
0,0,0,37,31,27,"stingy (2)"
0,0,0,2,25,5,"stingy (2)"
0,0,0,168,6,95,"stingy (2)"
0,0,0,458,12,7,"stingy (2)"
0,0,0,214,413,10,"stingy (2)"
0,0,0,30,414,17,"stingy (2)"
0,0,0,14,10,7,"stingy (2)"
0,0,0,12,19,23,"stingy (2)"
0,0,0,487,3,90,"stingy (2)"
0,0,0,783,407,106,"stingy (2)"
0,0,0,3,102,26,"stingy (2)"
0,0,0,216,11,11,"stingy (2)"
0,0,0,7,15,7,"stingy (2)"
